team_id,team,game_id,type,season,date_time_GMT,HoA,won,goals,shots,hits,pim,powerPlayOpportunities,injured_player_count,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways,blocked
17,Detroit Red Wings (DET),2013020120,R,2013,October,away,False,2,33,21,6,2,3,0,45.8,3,5,17
27,Phoenix Coyotes (PHX),2009020336,R,2009,November,away,False,0,36,12,17,3,1,0,,14,8,14
7,Buffalo Sabres (BUF),2000020513,R,2000,December,home,True,5,24,,14,5,,2,,,,
16,Chicago Blackhawks (CHI),2009020176,R,2009,October,home,True,3,36,22,23,6,1,1,,8,4,17
22,Edmonton Oilers (EDM),2017020198,R,2017,November,home,True,6,42,47,5,1,3,1,66.7,23,11,24
21,Colorado Avalanche (COL),2017020306,R,2017,November,away,True,4,37,25,6,6,2,1,36.4,7,4,11
9,Ottawa Senators (OTT),2018020231,R,2018,November,home,False,3,30,29,9,2,2,0,50,10,8,24
25,Dallas Stars (DAL),2005020389,R,2005,December,home,True,4,31,28,28,5,2,1,,14,11,25
12,Carolina Hurricanes (CAR),2010020003,R,2010,October,away,True,4,31,14,10,5,4,2,38.8,11,3,19
26,Los Angeles Kings (LAK),2018020097,R,2018,October,home,False,2,35,16,6,4,3,2,54.7,14,1,10
18,Nashville Predators (NSH),2006020176,R,2006,November,away,True,5,32,12,8,3,2,1,,20,4,20
3,NY Rangers Rangers (NYR),2001020445,R,2001,December,home,False,3,43,,8,4,,1,,,,
4,Philadelphia Flyers (PHI),2005020346,R,2005,November,home,False,2,36,10,12,3,1,0,,20,10,14
19,St Louis Blues (STL),2016020075,R,2016,October,away,True,6,40,14,8,4,3,2,49.2,6,14,14
23,Vancouver Canucks (VAN),2001020328,R,2001,November,away,False,2,22,,15,5,,0,,,,
13,Florida Panthers (FLA),2002020472,R,2002,December,home,False,2,32,21,8,6,,0,,0,0,0
26,Los Angeles Kings (LAK),2017020117,R,2017,October,away,True,6,32,10,6,2,2,0,57.4,1,3,23
52,Winnipeg Jets (WPG),2011020492,R,2011,December,home,False,2,38,28,6,0,2,0,43.3,11,7,11
9,Ottawa Senators (OTT),2016020265,R,2016,November,home,False,1,40,28,0,2,3,0,59,11,6,11
1,New Jersey Devils (NJD),2010020270,R,2010,November,away,False,1,30,26,6,2,2,0,51.1,7,10,8
23,Vancouver Canucks (VAN),2001020187,R,2001,November,home,True,4,30,,16,5,,3,,,,
22,Edmonton Oilers (EDM),2000020545,R,2000,December,away,False,2,23,,71,8,,0,,,,
1,New Jersey Devils (NJD),2017020198,R,2017,November,away,False,3,34,29,7,0,3,0,33.3,13,6,14
8,Montreal Canadiens (MTL),2015020512,R,2015,December,away,False,1,25,15,2,1,3,0,54.1,4,7,12
12,Carolina Hurricanes (CAR),2007020141,R,2007,October,home,False,4,36,21,23,5,,0,,12,6,16
28,San Jose Sharks (SJS),2002020012,R,2002,October,home,False,3,26,8,6,6,,2,,0,0,0
24,Anaheim Ducks (ANA),2013020125,R,2013,October,home,True,6,47,28,19,5,3,2,43.2,6,10,13
9,Ottawa Senators (OTT),2017020533,R,2017,December,away,False,3,21,16,13,3,3,1,46.6,8,7,20
11,Atlanta Thrashers (ATL),2009020471,R,2009,December,home,True,4,34,18,18,7,3,1,,11,6,8
16,Chicago Blackhawks (CHI),2017020054,R,2017,October,home,False,2,38,25,15,5,3,1,53.2,10,5,15
5,Pittsburgh Penguins (PIT),2011020388,R,2011,December,home,False,1,46,24,20,5,3,0,48,7,3,8
27,Phoenix Coyotes (PHX),2013020481,R,2013,December,home,True,6,37,16,10,4,3,1,41.5,4,4,16
19,St Louis Blues (STL),2015020500,R,2015,December,away,False,3,29,31,8,2,3,1,45.3,9,5,20
3,NY Rangers Rangers (NYR),2006020526,R,2006,December,away,False,3,28,16,12,4,3,1,,9,3,18
6,Boston Bruins (BOS),2001020123,R,2001,October,away,False,0,30,,15,3,,0,,,,
19,St Louis Blues (STL),2003020061,R,2003,October,home,True,4,27,16,19,8,2,3,,9,4,10
28,San Jose Sharks (SJS),2013020273,R,2013,November,away,True,3,35,5,4,2,2,1,60.6,8,5,14
24,Anaheim Ducks (ANA),2005020110,R,2005,October,away,False,2,25,14,18,4,3,1,,2,2,17
1,New Jersey Devils (NJD),2014020305,R,2014,November,away,False,4,29,12,14,2,3,1,44.1,19,13,11
7,Buffalo Sabres (BUF),2003020033,R,2003,October,home,True,4,21,9,28,4,3,1,,11,3,14
19,St Louis Blues (STL),2009020259,R,2009,November,home,False,1,22,12,21,3,3,0,,14,6,16
26,Los Angeles Kings (LAK),2017020358,R,2017,November,home,True,1,34,30,19,4,3,0,51.4,13,4,5
20,Calgary Flames (CGY),2009020293,R,2009,November,home,False,2,36,19,20,3,3,0,,10,6,6
19,St Louis Blues (STL),2016020500,R,2016,December,away,False,2,23,24,6,1,3,0,52.9,7,3,7
7,Buffalo Sabres (BUF),2014020106,R,2014,October,away,True,2,15,25,4,3,3,0,32.7,10,5,31
29,Columbus Blue Jackets (CBJ),2011020472,R,2011,December,home,False,2,28,26,6,5,3,1,45.2,5,3,0
19,St Louis Blues (STL),2003020086,R,2003,October,away,False,2,22,14,40,5,2,0,,4,3,16
25,Dallas Stars (DAL),2018020160,R,2018,October,away,False,2,30,19,6,1,3,0,46,10,3,10
14,Tampa Bay Lightning (TBL),2009020257,R,2009,November,home,True,3,22,18,10,4,3,1,,9,5,11
5,Pittsburgh Penguins (PIT),2007020410,R,2007,December,away,True,2,35,17,11,5,,1,,9,8,19
11,Atlanta Thrashers (ATL),2007020229,R,2007,November,away,True,4,27,10,2,5,,2,,3,5,9
7,Buffalo Sabres (BUF),2008020044,R,2008,October,away,True,3,19,11,15,5,3,2,,1,10,18
28,San Jose Sharks (SJS),2013020433,R,2013,December,away,False,3,25,21,2,2,3,0,49.3,8,12,20
13,Florida Panthers (FLA),2015020251,R,2015,November,away,True,4,23,32,18,4,2,1,52.6,12,6,8
24,Anaheim Ducks (ANA),2013020177,R,2013,October,away,True,3,37,23,6,2,3,0,52.9,6,12,11
8,Montreal Canadiens (MTL),2002020505,R,2002,December,away,False,1,13,3,6,2,,1,,0,0,0
10,Toronto Maple Leafs (TOR),2009020430,R,2009,December,home,True,5,28,33,4,4,2,0,,6,1,13
8,Montreal Canadiens (MTL),2006020088,R,2006,October,away,False,1,29,11,16,6,2,0,,0,2,6
2,NY Islanders Islanders (NYI),2001020520,R,2001,December,away,True,2,30,,13,2,,1,,,,
16,Chicago Blackhawks (CHI),2005020359,R,2005,November,away,False,1,35,13,21,7,2,0,,5,4,15
1,New Jersey Devils (NJD),2013020599,R,2013,December,home,True,2,30,18,2,4,3,0,50,8,3,12
52,Winnipeg Jets (WPG),2016020104,R,2016,October,home,True,4,36,17,12,7,2,2,50,13,9,17
24,Anaheim Ducks (ANA),2010020326,R,2010,November,home,False,1,27,24,6,5,3,1,52.5,9,3,12
25,Dallas Stars (DAL),2007020495,R,2007,December,away,True,1,36,13,8,2,,0,,17,8,8
24,Anaheim Ducks (ANA),2006020191,R,2006,November,home,True,6,35,11,10,7,3,3,,8,8,6
12,Carolina Hurricanes (CAR),2003020446,R,2003,December,away,False,1,31,16,4,3,3,0,,7,9,15
21,Colorado Avalanche (COL),2017020165,R,2017,October,home,True,6,28,18,12,5,3,2,39.1,5,10,19
28,San Jose Sharks (SJS),2007020035,R,2007,October,away,False,2,26,12,21,7,,1,,10,7,14
2,NY Islanders Islanders (NYI),2010020475,R,2010,December,home,False,3,44,21,19,8,3,1,50.7,15,11,29
14,Tampa Bay Lightning (TBL),2006020363,R,2006,December,away,False,3,34,11,4,6,2,0,,9,5,12
13,Florida Panthers (FLA),2002020352,R,2002,December,home,False,2,31,13,20,5,,2,,0,0,0
21,Colorado Avalanche (COL),2018020474,R,2018,December,home,False,4,43,14,13,5,2,1,62.3,4,7,9
19,St Louis Blues (STL),2009020364,R,2009,November,away,True,3,38,12,15,3,3,0,,9,16,18
10,Toronto Maple Leafs (TOR),2008020337,R,2008,November,home,True,4,27,36,18,4,1,1,,18,14,19
1,New Jersey Devils (NJD),2003020097,R,2003,October,away,True,2,34,8,13,3,3,0,,1,1,13
11,Atlanta Thrashers (ATL),2008020103,R,2008,October,away,False,3,33,18,8,7,2,1,,4,9,10
23,Vancouver Canucks (VAN),2013020320,R,2013,November,home,False,2,29,19,6,2,3,0,46.4,3,10,12
1,New Jersey Devils (NJD),2000020234,R,2000,November,home,False,0,23,,8,4,,0,,,,
7,Buffalo Sabres (BUF),2014020409,R,2014,December,home,True,1,16,31,4,4,3,1,50.9,3,5,25
21,Colorado Avalanche (COL),2001020002,R,2001,October,away,True,3,20,,10,4,,1,,,,
18,Nashville Predators (NSH),2014020447,R,2014,December,away,False,0,29,33,25,3,3,0,36.1,5,3,15
22,Edmonton Oilers (EDM),2017020273,R,2017,November,home,True,8,32,25,10,3,3,3,36.5,13,10,11
52,Winnipeg Jets (WPG),2011020079,R,2011,October,away,False,3,29,27,8,4,3,2,37,10,10,15
7,Buffalo Sabres (BUF),2005020453,R,2005,December,home,True,4,22,9,10,5,3,1,,11,4,19
6,Boston Bruins (BOS),2016020430,R,2016,December,away,True,2,29,34,17,1,3,0,52.5,16,4,25
17,Detroit Red Wings (DET),2008020294,R,2008,November,away,True,5,37,18,10,3,2,0,,7,13,12
9,Ottawa Senators (OTT),2008020361,R,2008,December,home,True,5,34,27,31,3,2,2,,5,13,15
25,Dallas Stars (DAL),2001020398,R,2001,December,away,True,4,27,,12,6,,1,,,,
25,Dallas Stars (DAL),2003020165,R,2003,November,home,True,7,33,24,29,6,1,3,,30,11,14
20,Calgary Flames (CGY),2013020223,R,2013,November,away,False,1,25,16,23,4,2,0,40.4,7,6,15
3,NY Rangers Rangers (NYR),2007020223,R,2007,November,home,True,4,39,33,12,7,,2,,12,14,12
3,NY Rangers Rangers (NYR),2002020346,R,2002,November,away,False,3,26,1,8,2,,0,,0,0,0
7,Buffalo Sabres (BUF),2013020475,R,2013,December,away,False,1,41,17,11,5,2,1,35,5,8,16
2,NY Islanders Islanders (NYI),2010020057,R,2010,October,home,True,5,25,6,13,7,3,1,59.4,8,9,13
20,Calgary Flames (CGY),2002020086,R,2002,October,away,False,3,21,2,16,5,,0,,0,0,0
26,Los Angeles Kings (LAK),2008020278,R,2008,November,home,True,5,33,34,10,5,3,1,,15,8,16
17,Detroit Red Wings (DET),2007020167,R,2007,October,away,True,2,34,13,6,3,,1,,15,6,5
52,Winnipeg Jets (WPG),2016020223,R,2016,November,home,True,2,29,25,15,5,3,2,46.3,20,6,29
4,Philadelphia Flyers (PHI),2005020316,R,2005,November,home,False,2,32,20,4,4,3,1,,14,2,17
21,Colorado Avalanche (COL),2005020046,R,2005,October,home,True,7,41,7,16,8,3,3,,4,11,13
14,Tampa Bay Lightning (TBL),2014020010,R,2014,October,home,True,3,32,28,10,7,3,3,53.7,8,9,10
52,Winnipeg Jets (WPG),2017020248,R,2017,November,away,False,2,29,29,8,6,3,1,66.7,13,14,15
1,New Jersey Devils (NJD),2005020425,R,2005,December,home,False,3,31,23,6,4,2,1,,24,12,5
23,Vancouver Canucks (VAN),2007020115,R,2007,October,away,True,4,19,16,22,6,,1,,2,5,13
5,Pittsburgh Penguins (PIT),2017020388,R,2017,December,away,True,4,25,19,10,1,3,0,50.9,5,4,14
21,Colorado Avalanche (COL),2015020441,R,2015,December,away,True,3,25,14,12,5,2,1,50,9,8,17
11,Atlanta Thrashers (ATL),2009020505,R,2009,December,home,True,6,25,18,8,4,3,3,,4,10,17
7,Buffalo Sabres (BUF),2001020005,R,2001,October,home,False,1,28,,11,8,,1,,,,
27,Phoenix Coyotes (PHX),2002020085,R,2002,October,away,True,2,18,2,16,5,,0,,0,0,0
19,St Louis Blues (STL),2008020104,R,2008,October,home,False,0,15,22,32,4,2,0,,8,2,14
19,St Louis Blues (STL),2007020323,R,2007,November,home,True,3,29,21,14,7,,1,,7,8,19
10,Toronto Maple Leafs (TOR),2003020252,R,2003,November,away,False,2,18,8,12,1,3,1,,1,2,14
30,Minnesota Wild (MIN),2017020319,R,2017,November,away,True,5,32,11,6,3,1,2,54.5,7,5,15
14,Tampa Bay Lightning (TBL),2013020578,R,2013,December,home,False,1,24,19,6,3,3,0,56.7,8,8,10
13,Florida Panthers (FLA),2009020287,R,2009,November,home,False,3,29,23,19,3,1,1,,7,6,14
23,Vancouver Canucks (VAN),2002020521,R,2002,December,away,True,4,19,1,14,3,,1,,0,0,0
20,Calgary Flames (CGY),2018020507,R,2018,December,away,True,7,29,7,4,4,2,3,55.7,11,15,12
5,Pittsburgh Penguins (PIT),2000020057,R,2000,October,home,True,8,35,,18,8,,2,,,,
9,Ottawa Senators (OTT),2014020128,R,2014,October,away,True,5,34,24,38,4,3,2,46.2,1,3,9
3,NY Rangers Rangers (NYR),2010020438,R,2010,December,home,True,7,20,26,37,3,2,1,42.9,2,5,17
24,Anaheim Ducks (ANA),2000020092,R,2000,October,away,False,2,19,,6,3,,0,,,,
1,New Jersey Devils (NJD),2000020265,R,2000,November,away,True,3,37,,6,3,,0,,,,
20,Calgary Flames (CGY),2015020243,R,2015,November,away,True,3,29,19,9,2,3,0,49.2,12,9,27
8,Montreal Canadiens (MTL),2005020210,R,2005,November,home,True,3,29,17,19,5,2,2,,12,14,14
26,Los Angeles Kings (LAK),2003020312,R,2003,November,home,False,0,25,12,14,5,3,0,,13,2,8
23,Vancouver Canucks (VAN),2002020060,R,2002,October,away,False,2,26,2,12,4,,0,,0,0,0
15,Washington Capitals (WSH),2009020039,R,2009,October,home,False,3,28,22,10,9,3,1,,17,15,8
25,Dallas Stars (DAL),2001020050,R,2001,October,home,False,1,39,,14,9,,1,,,,
25,Dallas Stars (DAL),2014020193,R,2014,November,home,False,2,35,18,6,1,2,0,61.2,12,3,20
20,Calgary Flames (CGY),2005020216,R,2005,November,home,True,1,27,27,46,4,3,0,,22,40,13
21,Colorado Avalanche (COL),2009020129,R,2009,October,home,True,5,36,15,8,7,3,2,,17,15,17
10,Toronto Maple Leafs (TOR),2008020234,R,2008,November,away,True,5,28,13,8,4,2,3,,8,8,12
2,NY Islanders Islanders (NYI),2013020346,R,2013,November,away,False,2,38,30,6,3,3,0,42.6,9,3,21
25,Dallas Stars (DAL),2000020519,R,2000,December,away,True,8,36,,13,3,,2,,,,
19,St Louis Blues (STL),2013020027,R,2013,October,home,True,7,34,23,53,4,3,1,57.9,4,10,12
8,Montreal Canadiens (MTL),2011020394,R,2011,December,home,False,2,20,21,8,3,1,0,50,11,5,15
12,Carolina Hurricanes (CAR),2002020176,R,2002,November,home,False,1,18,4,8,5,,1,,0,0,0
17,Detroit Red Wings (DET),2005020081,R,2005,October,away,True,2,20,21,6,6,3,1,,11,12,17
3,NY Rangers Rangers (NYR),2014020494,R,2014,December,home,True,1,31,16,2,3,2,0,45.9,6,9,7
4,Philadelphia Flyers (PHI),2014020411,R,2014,December,away,False,2,21,29,8,4,3,1,50,5,9,15
29,Columbus Blue Jackets (CBJ),2016020169,R,2016,November,away,False,1,21,26,15,3,3,0,50.8,1,5,13
29,Columbus Blue Jackets (CBJ),2016020219,R,2016,November,home,True,8,30,20,18,2,1,1,52.5,6,7,13
52,Winnipeg Jets (WPG),2015020188,R,2015,November,away,False,2,40,28,6,2,3,0,39.7,7,13,17
23,Vancouver Canucks (VAN),2013020030,R,2013,October,home,True,6,44,22,24,6,3,1,45.6,4,8,10
21,Colorado Avalanche (COL),2013020540,R,2013,December,away,False,2,25,30,4,4,3,2,39.1,3,4,13
52,Winnipeg Jets (WPG),2018020180,R,2018,November,away,True,4,36,17,12,6,3,2,57.6,11,10,26
23,Vancouver Canucks (VAN),2001020511,R,2001,December,away,False,1,24,,14,4,,0,,,,
5,Pittsburgh Penguins (PIT),2010020274,R,2010,November,home,True,4,36,28,4,2,3,1,47.2,10,2,16
29,Columbus Blue Jackets (CBJ),2006020377,R,2006,December,away,False,1,19,20,8,5,3,1,,6,4,10
2,NY Islanders Islanders (NYI),2014020324,R,2014,November,home,True,3,35,55,11,3,3,2,46,16,17,7
3,NY Rangers Rangers (NYR),2011020211,R,2011,November,away,True,3,19,29,14,1,1,0,40.7,8,6,23
17,Detroit Red Wings (DET),2016020350,R,2016,December,home,False,1,21,24,12,4,1,0,54.7,10,4,15
2,NY Islanders Islanders (NYI),2002020494,R,2002,December,home,False,1,18,3,6,3,,1,,0,0,0
16,Chicago Blackhawks (CHI),2001020056,R,2001,October,away,False,4,37,,20,6,,1,,,,
23,Vancouver Canucks (VAN),2018020178,R,2018,November,home,True,4,28,28,4,3,3,0,46.8,10,5,13
16,Chicago Blackhawks (CHI),2018020155,R,2018,October,away,False,3,24,12,15,1,3,0,42.9,10,8,7
7,Buffalo Sabres (BUF),2001020054,R,2001,October,away,False,2,31,,12,5,,0,,,,
27,Phoenix Coyotes (PHX),2002020169,R,2002,November,home,True,2,45,7,16,8,,1,,0,0,0
7,Buffalo Sabres (BUF),2000020120,R,2000,October,home,True,4,31,,13,3,,1,,,,
5,Pittsburgh Penguins (PIT),2001020436,R,2001,December,home,True,6,41,,21,6,,2,,,,
9,Ottawa Senators (OTT),2010020465,R,2010,December,away,True,3,25,20,6,2,1,2,45.7,4,4,13
12,Carolina Hurricanes (CAR),2010020309,R,2010,November,home,False,2,32,21,17,4,1,1,43.9,12,11,16
8,Montreal Canadiens (MTL),2002020412,R,2002,December,away,True,4,27,1,15,2,,1,,0,0,0
7,Buffalo Sabres (BUF),2009020036,R,2009,October,home,True,2,39,11,11,7,2,1,,7,2,7
27,Phoenix Coyotes (PHX),2003020240,R,2003,November,away,False,3,26,16,12,5,2,1,,22,8,17
7,Buffalo Sabres (BUF),2010020100,R,2010,October,away,True,6,29,10,6,4,3,1,47.2,8,5,9
21,Colorado Avalanche (COL),2005020069,R,2005,October,home,False,2,29,17,18,12,3,2,,17,16,18
12,Carolina Hurricanes (CAR),2013020403,R,2013,December,home,False,2,31,35,13,6,3,0,51.4,12,3,10
18,Nashville Predators (NSH),2003020518,R,2003,December,away,False,1,24,10,10,7,1,0,,35,14,16
21,Colorado Avalanche (COL),2000020251,R,2000,November,home,True,3,21,,6,1,,0,,,,
10,Toronto Maple Leafs (TOR),2006020049,R,2006,October,away,False,6,30,10,10,1,1,1,,9,10,16
26,Los Angeles Kings (LAK),2015020131,R,2015,October,away,True,4,32,20,2,1,2,0,46.9,14,6,15
18,Nashville Predators (NSH),2006020262,R,2006,November,away,True,5,30,10,10,5,3,1,,4,6,13
2,NY Islanders Islanders (NYI),2006020196,R,2006,November,home,False,1,24,24,10,5,1,0,,19,9,14
26,Los Angeles Kings (LAK),2009020477,R,2009,December,home,True,2,27,37,10,2,2,0,,13,5,9
18,Nashville Predators (NSH),2018020136,R,2018,October,away,True,4,36,15,6,4,3,1,50,5,6,11
20,Calgary Flames (CGY),2013020376,R,2013,November,home,False,2,22,29,9,1,2,0,57.6,23,11,29
28,San Jose Sharks (SJS),2014020526,R,2014,December,away,False,1,22,24,8,2,3,0,53.7,6,2,17
2,NY Islanders Islanders (NYI),2006020062,R,2006,October,home,True,4,39,31,10,7,2,2,,13,10,11
18,Nashville Predators (NSH),2016020140,R,2016,November,away,True,5,36,16,13,5,3,1,47.4,3,8,17
30,Minnesota Wild (MIN),2010020417,R,2010,December,away,True,3,33,28,4,3,2,1,51.7,4,3,16
4,Philadelphia Flyers (PHI),2005020019,R,2005,October,home,True,5,33,15,20,5,4,0,,11,9,15
20,Calgary Flames (CGY),2010020313,R,2010,November,away,False,1,26,13,6,3,3,0,47.7,1,1,14
17,Detroit Red Wings (DET),2001020294,R,2001,November,home,True,4,33,,22,7,,2,,,,
54,Vegas Golden Knights (VGK),2017020555,R,2017,December,home,True,3,28,20,8,2,2,0,50.9,9,20,25
14,Tampa Bay Lightning (TBL),2007020239,R,2007,November,away,True,5,34,13,4,4,,2,,6,14,12
3,NY Rangers Rangers (NYR),2005020003,R,2005,October,away,True,5,27,14,20,4,3,2,,7,4,9
20,Calgary Flames (CGY),2015020134,R,2015,October,away,False,4,38,28,8,4,3,1,42.5,8,6,22
4,Philadelphia Flyers (PHI),2008020402,R,2008,December,home,True,4,25,18,13,3,2,1,,16,9,16
25,Dallas Stars (DAL),2010020106,R,2010,October,home,False,0,30,22,4,3,2,0,57.9,13,12,12
8,Montreal Canadiens (MTL),2015020039,R,2015,October,away,True,3,30,21,4,2,3,1,44.2,4,5,9
6,Boston Bruins (BOS),2006020334,R,2006,November,away,True,3,25,13,23,2,2,1,,8,12,20
23,Vancouver Canucks (VAN),2015020045,R,2015,October,away,True,3,26,22,11,4,2,0,49.1,7,5,17
23,Vancouver Canucks (VAN),2006020102,R,2006,October,away,True,3,39,21,20,11,2,2,,12,9,7
19,St Louis Blues (STL),2002020025,R,2002,October,home,False,2,27,3,29,5,,0,,0,0,0
26,Los Angeles Kings (LAK),2014020479,R,2014,December,home,True,4,35,38,6,5,3,2,50.9,6,3,15
4,Philadelphia Flyers (PHI),2014020280,R,2014,November,home,False,2,39,26,14,3,3,1,51.7,6,8,6
14,Tampa Bay Lightning (TBL),2010020095,R,2010,October,away,True,5,33,11,30,6,3,2,52.7,5,10,20
4,Philadelphia Flyers (PHI),2015020294,R,2015,November,away,False,0,36,26,33,4,2,0,39.7,10,4,12
1,New Jersey Devils (NJD),2011020170,R,2011,November,away,True,3,39,17,14,3,3,0,47.8,8,9,19
4,Philadelphia Flyers (PHI),2013020032,R,2013,October,away,False,1,18,46,8,2,3,0,42.9,5,7,14
24,Anaheim Ducks (ANA),2015020316,R,2015,November,home,True,5,32,29,9,2,3,2,59.6,14,5,6
17,Detroit Red Wings (DET),2003020020,R,2003,October,away,True,3,19,28,10,8,3,3,,17,8,13
23,Vancouver Canucks (VAN),2010020439,R,2010,December,away,True,2,32,23,8,4,3,0,58.2,13,8,20
11,Atlanta Thrashers (ATL),2008020491,R,2008,December,home,False,2,21,15,10,2,3,0,,15,10,17
10,Toronto Maple Leafs (TOR),2013020394,R,2013,December,away,False,2,36,21,11,4,3,0,47.4,8,1,11
9,Ottawa Senators (OTT),2017020378,R,2017,November,away,False,1,28,41,4,3,1,0,35.2,16,6,16
16,Chicago Blackhawks (CHI),2011020086,R,2011,October,away,True,3,30,11,4,2,3,0,42.6,6,12,20
30,Minnesota Wild (MIN),2006020302,R,2006,November,away,False,3,45,23,6,5,2,1,,10,9,8
21,Colorado Avalanche (COL),2008020006,R,2008,October,home,False,4,39,34,4,5,2,1,,16,14,10
28,San Jose Sharks (SJS),2011020344,R,2011,November,away,False,0,33,20,12,5,2,0,58,15,4,12
5,Pittsburgh Penguins (PIT),2006020007,R,2006,October,home,True,4,21,27,27,4,2,0,,6,3,22
25,Dallas Stars (DAL),2005020498,R,2005,December,away,True,5,35,6,16,7,2,1,,3,2,9
1,New Jersey Devils (NJD),2018020020,R,2018,October,home,True,5,27,24,8,2,3,1,49.2,11,10,8
16,Chicago Blackhawks (CHI),2010020127,R,2010,October,home,True,3,28,23,4,3,1,0,45.5,7,9,16
4,Philadelphia Flyers (PHI),2003020463,R,2003,December,home,False,4,41,14,29,3,3,1,,17,7,13
22,Edmonton Oilers (EDM),2005020156,R,2005,October,away,True,5,25,15,36,7,2,1,,16,9,12
16,Chicago Blackhawks (CHI),2002020170,R,2002,November,home,False,1,25,3,9,2,,0,,0,0,0
18,Nashville Predators (NSH),2002020142,R,2002,October,away,False,0,19,4,21,8,,0,,0,0,0
13,Florida Panthers (FLA),2014020395,R,2014,December,home,True,3,37,44,9,1,1,0,48.1,2,1,8
3,NY Rangers Rangers (NYR),2009020317,R,2009,November,home,False,2,34,37,4,1,1,0,,5,13,10
25,Dallas Stars (DAL),2010020088,R,2010,October,away,True,4,29,22,21,2,2,0,47.3,6,3,10
27,Phoenix Coyotes (PHX),2006020225,R,2006,November,home,False,0,13,21,10,5,2,0,,6,4,12
19,St Louis Blues (STL),2008020240,R,2008,November,away,True,4,30,10,42,6,3,1,,3,4,18
24,Anaheim Ducks (ANA),2013020555,R,2013,December,away,True,3,29,26,10,4,3,0,33.8,11,4,21
52,Winnipeg Jets (WPG),2011020103,R,2011,October,home,True,5,24,23,14,6,3,2,61.3,11,8,8
18,Nashville Predators (NSH),2010020541,R,2010,December,home,False,2,46,28,20,6,1,1,47.3,12,12,8
18,Nashville Predators (NSH),2016020203,R,2016,November,home,True,3,28,23,4,5,2,0,47.9,13,6,18
16,Chicago Blackhawks (CHI),2009020553,R,2009,December,away,True,3,31,22,14,3,2,1,,3,3,11
17,Detroit Red Wings (DET),2017020419,R,2017,December,home,True,5,32,24,12,6,2,0,39.7,11,4,12
5,Pittsburgh Penguins (PIT),2007020238,R,2007,November,away,False,2,31,7,34,7,,1,,4,3,10
53,Arizona Coyotes (ARI),2015020081,R,2015,October,away,False,2,20,12,11,5,3,1,51.5,2,4,4
30,Minnesota Wild (MIN),2006020104,R,2006,October,away,False,1,28,10,8,5,3,0,,6,3,17
21,Colorado Avalanche (COL),2007020433,R,2007,December,home,True,9,29,11,6,6,,3,,8,16,11
18,Nashville Predators (NSH),2013020478,R,2013,December,home,True,3,30,24,6,3,2,2,53.1,6,10,23
16,Chicago Blackhawks (CHI),2008020170,R,2008,November,home,True,6,37,12,32,3,2,1,,4,3,9
5,Pittsburgh Penguins (PIT),2001020131,R,2001,October,home,True,3,26,,8,7,,0,,,,
6,Boston Bruins (BOS),2001020227,R,2001,November,home,False,3,56,,20,5,,0,,,,
